NOME,VALOR,AREA,CATEGORIA,QUARTOS,BANHEIROS,VAGAS,CONDOMINIO,IPTU,IMAGENS,DATA_ANUNCIO,PROFISSIONAL,LOCALIZACAO,link
Apartamento para venda tem 183 metros quadrados com 3 quartos em João Paulo - Florianópoli,R$ 2.760.000,183 metros quadrados,Apartamento À venda,3 quartos,4 banheiros,3 vagas de garagem,Condomínio R$ 2.000,IPTU R$ 5.000,20,"Hoje, 13:51",Profissional,"Florianópolis, João Paulo",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-tem-183-metros-quadrados-com-3-quartos-em-joao-paulo-florianopoli-1113014647
"Apartamento 3 Quartos para Venda em São José, Campinas, 3 dormitórios, 1 suíte, 2 banheiro",R$ 750.000,84 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,,Condomínio R$ 450,20,"Hoje, 13:51",Profissional,"São José, Campinas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-3-quartos-para-venda-em-sao-jose-campinas-3-dormitorios-1-suite-2-banheiro-1111178611
Apartamento para venda tem 68 metros quadrados com 2 quartos,R$ 350.000,68 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 160,IPTU R$ 1.200,20,"Hoje, 13:51",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-tem-68-metros-quadrados-com-2-quartos-1097339126
"Apartamento linda vista Beira mar,  possui 140 m2, com 3 quartos . 1 vaga de garagem.",R$ 1.580.000,135 metros quadrados,Apartamento À venda,3 quartos,3 banheiros,1 vaga de garagem,Condomínio R$ 1.300,IPTU R$ 6.000,20,"Hoje, 13:51",Profissional,"Florianópolis, Agronômica",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-linda-vista-beira-mar-possui-140-m2-com-3-quartos-1-vaga-de-garagem-1034986688
Apartamento 3 dorm. (1 suite) Trindade/Florianopolis,R$ 1.390.000,89 metros quadrados,Apartamento À venda,3 quartos,1 banheiro,2 vagas de garagem,Condomínio R$ 1.300,IPTU R$ 1.900,20,"Hoje, 13:51",Profissional,"Florianópolis, Trindade",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-3-dorm-1-suite-trindade-florianopolis-1148302235
Apto com Escritura na Rua do Futuro em Ingleses.,R$ 523.345,69 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,IPTU R$ 1.000,20,"Hoje, 13:51",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apto-com-escritura-na-rua-do-futuro-em-ingleses-984465319
Apartamento  PRONTO com suíte a 200 metros da Praia da Vila!,R$ 587.680,72 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,,,20,"Hoje, 13:51",Profissional,Imbituba,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-pronto-com-suite-a-200-metros-da-praia-da-vila-920099257
Apartamento à venda no bairro Ipiranga - São José/SC,R$ 230.000,48 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 200,IPTU R$ 350,20,"Hoje, 13:51",Profissional,"São José, Ipiranga",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-bairro-ipiranga-sao-jose-sc-1097135173
"APARTAMENTO JURERE INTERNAC, 3 DORM, SACADA COM CHURRASQUEIRA,  98M2  PRIV, 2VAGAS, INFRA ",R$ 1.200.000,98 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 1.100,IPTU R$ 1.550,20,"Hoje, 13:51",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-jurere-internac-3-dorm-sacada-com-churrasqueira-98m2-priv-2vagas-infra-1019593655
"Apartamento para Venda em Florianópolis, Centro, 1 dormitório, 1 banheiro",R$ 330.000,23 metros quadrados,Apartamento À venda,1 quarto,,1 banheiro,,Condomínio R$ 480,20,"Hoje, 13:51",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-centro-1-dormitorio-1-banheiro-1119533762
Passo de Torres - Casa Padrão - Praia Azul,R$ 380.000,156 metros quadrados,Casa À venda,3 quartos,2 banheiros,1 vaga de garagem,,,20,"Hoje, 13:49",Profissional,Passo de Torres,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/passo-de-torres-casa-padrao-praia-azul-941672009
Apartamento para venda possui 69 metros quadrados com 2 quartos em Centro - Florianópolis ,R$ 660.000,69 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,Condomínio R$ 632,20,"Hoje, 13:49",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-possui-69-metros-quadrados-com-2-quartos-em-centro-florianopolis-1128611271
"Apartamento para Venda em Florianópolis, Ingleses Norte, 2 dormitórios, 1 banheiro, 1 vaga",R$ 892.000,45 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 800,IPTU R$ 670,20,"Hoje, 13:49",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-ingleses-norte-2-dormitorios-1-banheiro-1-vaga-1035592225
apartamento - Saco dos Limões - Florianópolis,R$ 285.000,40 metros quadrados,Apartamento À venda,1 quarto,1 banheiro,1 vaga de garagem,,,20,"Hoje, 13:49",Profissional,"Florianópolis, Saco dos Limões",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-saco-dos-limoes-florianopolis-1006590267
Apartamento para venda tem 131 metros quadrados com 4 quartos em Centro - Florianópolis - ,R$ 1.700.000,131 metros quadrados,Apartamento À venda,4 quartos,2 banheiros,2 vagas de garagem,,Condomínio R$ 1.250,20,"Hoje, 13:49",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-tem-131-metros-quadrados-com-4-quartos-em-centro-florianopolis-1128486606
"Apartamento para Venda em Imbituba, Centro, 2 dormitórios, 1 suíte, 1 banheiro",R$ 532.000,75 metros quadrados,Apartamento À venda,2 quartos,,1 banheiro,,,20,"Hoje, 13:49",Profissional,Imbituba,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-imbituba-centro-2-dormitorios-1-suite-1-banheiro-1093223063
apartamento - Cacupé - Florianópolis,R$ 3.091.200,193 metros quadrados,Apartamento À venda,3 quartos,4 banheiros,2 vagas de garagem,,,20,"Hoje, 13:49",Profissional,"Florianópolis, Cacupé",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-cacupe-florianopolis-1123856502
Passo de Torres - Casa Padrão - Novo Passo,R$ 355.000,90 metros quadrados,Casa À venda,2 quartos,1 banheiro,1 vaga de garagem,,,20,"Hoje, 13:49",Profissional,Passo de Torres,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/passo-de-torres-casa-padrao-novo-passo-1123091916
"DC- lindo Apartamento Mobiliado a venda! Ingleses Norte,Floripa",R$ 399.000,63 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,Condomínio R$ 200,20,"Hoje, 13:49",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/dc-lindo-apartamento-mobiliado-a-venda-ingleses-norte-floripa-1152745895
Apartamento para venda possui 108 metros quadrados com 3 quartos em Agronômica - Florianóp,R$ 1.350.000,108 metros quadrados,Apartamento À venda,3 quartos,4 banheiros,1 vaga de garagem,,Condomínio R$ 1.137,20,"Hoje, 13:48",Profissional,"Florianópolis, Agronômica",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-possui-108-metros-quadrados-com-3-quartos-em-agronomica-florianop-1059843973
FLORIANóPOLIS - Padrão - Capoeiras,R$ 385.000,99 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,,IPTU R$ 530,20,"Hoje, 13:48",Profissional,"Florianópolis, Capoeiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-padrao-capoeiras-972286743
SãO JOSé - Padrão - Forquilhinha,R$ 280.000,72 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 215,IPTU R$ 1.050,20,"Hoje, 13:48",Profissional,"São José, Forquilhinha",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-padrao-forquilhinha-1146997935
"Cobertura à venda, Trindade, FLORIANOPOLIS, SC",R$ 1.380.000,157 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 850,IPTU R$ 320,20,"Hoje, 13:48",Profissional,"Florianópolis, Trindade",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-a-venda-trindade-florianopolis-sc-1136307755
Apartamento de 3 dormitórios (1 suíte) e 2 vagas de garagem no bairro Itacorubi,R$ 960.000,83 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 750,IPTU R$ 98,20,"Hoje, 13:48",Profissional,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-3-dormitorios-1-suite-e-2-vagas-de-garagem-no-bairro-itacorubi-1121655955
Apartamento a venda de 3 dormitórios com suite semi mobiliado no Centro de Criciúma,R$ 700.000,99 metros quadrados,Apartamento À venda,3 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 400,IPTU R$ 950,20,"Hoje, 13:48",Profissional,"Criciúma, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-de-3-dormitorios-com-suite-semi-mobiliado-no-centro-de-criciuma-1048503517
SãO JOSé - Casa Padrão - Ipiranga,R$ 795.000,109 metros quadrados,Casa À venda,3 quartos,,2 banheiros,,,20,"Hoje, 13:48",Profissional,"São José, Ipiranga",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-casa-padrao-ipiranga-981947545
"Casa disponível para à venda próximo a São João do Rio Vermelho, Florianópolis, SC",R$ 954.000,286 metros quadrados,Casa À venda,5 ou mais quartos,4 banheiros,2 vagas de garagem,,IPTU R$ 1.600,20,"Hoje, 13:48",Profissional,"Florianópolis, São João do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-disponivel-para-a-venda-proximo-a-sao-joao-do-rio-vermelho-florianopolis-sc-967234166
"Apartamento com 1 dormitório à venda, 41 m² por R$ 450.000,00 - Ribeirão da Ilha - Florian",R$ 450.000,41 metros quadrados,Apartamento À venda,1 quarto,1 banheiro,1 vaga de garagem,,,20,"Hoje, 13:48",Profissional,"Florianópolis, Ribeirão da Ilha",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-1-dormitorio-a-venda-41-m-por-r-450-000-00-ribeirao-da-ilha-florian-1079123791
"APARTAMENTO 2 QUARTOS (1 SUÍTE), PRONTO PARA MORAR EM BARREIROS!",R$ 547.284,71 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,2 vagas de garagem,,,20,"Hoje, 13:48",Profissional,"São José, Barreiros",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-2-quartos-1-suite-pronto-para-morar-em-barreiros-1066817448
"Casa com 3 dormitórios à venda, 198 m² por R$ 2.000.000,00 - Ribeirão da Ilha - Florianópo",R$ 2.000.000,198 metros quadrados,Casa À venda,3 quartos,3 banheiros,3 vagas de garagem,,,20,"Hoje, 13:48",Profissional,"Florianópolis, Ribeirão da Ilha",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-3-dormitorios-a-venda-198-m-por-r-2-000-000-00-ribeirao-da-ilha-florianopo-956383031
APARTAMENTO DE 3 QUARTOS (1 SUÍTE) COM TERRAÇO E PRONTO PARA MORAR NO ESTREITO!,R$ 935.000,85 metros quadrados,Apartamento À venda,3 quartos,1 banheiro,1 vaga de garagem,,,20,"Hoje, 13:48",Profissional,"Florianópolis, Capoeiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-3-quartos-1-suite-com-terraco-e-pronto-para-morar-no-estreito-972233135
@ Apartamento  semi-mobiliado com moveis planejados 2 dorms a 400 mts da praia das gaivota,R$ 379.999,66 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,20,"Hoje, 13:47",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-semi-mobiliado-com-moveis-planejados-2-dorms-a-400-mts-da-praia-das-gaivota-1152745315
"Casa Alto Padrão, com 5 quartos na Turimar",R$ 880.000,147 metros quadrados,Casa À venda,5 ou mais quartos,,3 banheiros,,,20,"Hoje, 13:47",Profissional,Balneário Gaivota,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-alto-padrao-com-5-quartos-na-turimar-1022269744
"Studio à venda, 32 m² por R$ 295.000 - Ingleses do Rio Vermelho - Florianópolis/SC",R$ 295.000,32 metros quadrados,Apartamento À venda,1 quarto,1 banheiro,1 vaga de garagem,,,20,"Hoje, 13:47",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/studio-a-venda-32-m-por-r-295-000-ingleses-do-rio-vermelho-florianopolis-sc-1135450900
Cobertura para venda com 2 suítes em Canasvieiras - Florianópolis - SC,R$ 960.000,139 metros quadrados,Apartamento À venda,2 quartos,3 banheiros,2 vagas de garagem,Condomínio R$ 650,IPTU R$ 2.670,20,"Hoje, 13:46",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-para-venda-com-2-suites-em-canasvieiras-florianopolis-sc-1146766785
"Excelente para morar ou investir! 2 dorm., sacada, reformado!!! Ponte do Imaruim - Palhoça",R$ 185.000,49 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 280,IPTU R$ 300,20,"Hoje, 13:46",Profissional,"Palhoça, Ponte do Imaruim",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/excelente-para-morar-ou-investir-2-dorm-sacada-reformado-ponte-do-imaruim-palhoca-1084839693
Casa Alto Padrão 4 Suítes,R$ 2.900.000,350 metros quadrados,Casa À venda,4 quartos,,4 banheiros,,,20,"Hoje, 13:45",Profissional,"Palhoça, Pedra Branca",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-alto-padrao-4-suites-1101612844
"Apartamento com 2 dormitórios à venda, 76 m² por R$ 1.200.000 - Jurerê - Florianópolis/SC",R$ 1.200.000,76 metros quadrados,Apartamento À venda,2 quartos,,3 banheiros,,Condomínio R$ 650,20,"Hoje, 13:45",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-76-m-por-r-1-200-000-jurere-florianopolis-sc-1073968304
"Casa em Condomínio para Venda em Palhoça, Bela Vista, 3 dormitórios, 1 banheiro, 2 vagas",R$ 275.000,108 metros quadrados,Casa À venda,3 quartos,1 banheiro,2 vagas de garagem,,Condomínio R$ 185,20,"Hoje, 13:45",Profissional,"Palhoça, Bela Vista",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-em-condominio-para-venda-em-palhoca-bela-vista-3-dormitorios-1-banheiro-2-vagas-1017269045
"Casa com 4 dormitórios à venda, 265 m² por R$ 2.800.000,00 - Saco Grande - Florianópolis/S",R$ 2.800.000,265 metros quadrados,Casa À venda,4 quartos,5 ou mais banheiros,2 vagas de garagem,Condomínio R$ 1.216,IPTU R$ 1.178,20,"Hoje, 13:45",Profissional,"Florianópolis, Saco Grande",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-4-dormitorios-a-venda-265-m-por-r-2-800-000-00-saco-grande-florianopolis-s-1091364677
FLORIANóPOLIS - Apartamento Padrão - Itacorubi,R$ 886.000,76 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,Condomínio R$ 369,20,"Hoje, 13:45",Profissional,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-itacorubi-1077682909
Amplo Apartamento 3 Dormitórios no Abraão,R$ 620.000,117 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 631,IPTU R$ 1.935,20,"Hoje, 13:45",Profissional,"Florianópolis, Abraão",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/amplo-apartamento-3-dormitorios-no-abraao-1087118699
Apartamento em Praia Grande  -  Governador Celso Ramos,R$ 839.000,82 metros quadrados,Apartamento À venda,3 quartos,1 banheiro,1 vaga de garagem,,,20,"Hoje, 13:45",Profissional,Governador Celso Ramos,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-em-praia-grande--governador-celso-ramos-1080936717
Cobertura para aluguel e venda possui 580 metros quadrados com 4 quartos..,R$ 6.500.000,580 metros quadrados,Apartamento À venda,4 quartos,5 ou mais banheiros,5 ou mais vagas de garagem,Condomínio R$ 3.000,IPTU R$ 600,20,"Hoje, 13:45",Profissional,"Florianópolis, Agronômica",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-para-aluguel-e-venda-possui-580-metros-quadrados-com-4-quartos-991762904
Casa de condomínio para aluguel e venda com 1600 metros quadrados com 7 quartos..,R$ 18.000.000,1600 metros quadrados,Casa À venda,5 ou mais quartos,5 ou mais banheiros,4 vagas de garagem,Condomínio R$ 2.500,IPTU R$ 8.000,20,"Hoje, 13:45",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-de-condominio-para-aluguel-e-venda-com-1600-metros-quadrados-com-7-quartos-991763139
"CASA RESIDENCIAL em FLORIANÓPOLIS - SC, CACUPÉ",R$ 5.000.000,900 metros quadrados,Casa À venda,5 ou mais quartos,5 ou mais banheiros,5 ou mais vagas de garagem,,,19,"Hoje, 13:45",Profissional,"Florianópolis, Cacupé",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-residencial-em-florianopolis-sc-cacupe-992514568
Excelente apartamento localizado no Bairro Barreiros - São José em frente ao Shopping Itag,R$ 220.000,41 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 340,IPTU R$ 459,19,"Hoje, 13:44",Profissional,"São José, Barreiros",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/excelente-apartamento-localizado-no-bairro-barreiros-sao-jose-em-frente-ao-shopping-itag-1152743439
Casa NOVA   para venda com 92 m2 com 3 quartos em Forquilhas - São José - Lot. MANOEL JOSÉ,R$ 379.900,92 metros quadrados,Casa À venda,3 quartos,2 banheiros,2 vagas de garagem,,IPTU R$ 900,19,"Hoje, 13:44",Profissional,"São José, Forquilhas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-nova-para-venda-com-92-m2-com-3-quartos-em-forquilhas-sao-jose-lot-manoel-jose-1133380334
Florianópolis - Apartamento Padrão - Agronômica,R$ 1.625.000,111 metros quadrados,Apartamento À venda,3 quartos,3 banheiros,2 vagas de garagem,,,19,"Hoje, 13:44",Profissional,"Florianópolis, Agronômica",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-agronomica-1122731044
Casa 3 dormitórios (suíte) no Vale Verde,R$ 316.000,76 metros quadrados,Casa À venda,3 quartos,2 banheiros,2 vagas de garagem,,,19,"Hoje, 13:44",Profissional,"Palhoça, Bela Vista",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-3-dormitorios-suite-no-vale-verde-1104380941
FLORIANóPOLIS - Apartamento Padrão - Campeche,R$ 950.000,60 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 480,IPTU R$ 840,19,"Hoje, 13:44",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-campeche-1044128277
PALHOçA - Casa Padrão - Praia de Fora,R$ 4.300.000,750 metros quadrados,Casa À venda,5 ou mais quartos,5 ou mais banheiros,2 vagas de garagem,,IPTU R$ 2.000,19,"Hoje, 13:44",Profissional,"Palhoça, Praia de Fora",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/palhoca-casa-padrao-praia-de-fora-1083758970
"Apartamento com vista livre, 2 dormitórios com suíte",R$ 680.000,70 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 500,IPTU R$ 750,19,"Hoje, 13:43",Profissional,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-vista-livre-2-dormitorios-com-suite-1067383196
"Apartamento 73m² com 2 quartos, sendo 1 suite em Santo Antônio de Lisboa.",R$ 833.849,73 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,19,"Hoje, 13:43",Profissional,"Florianópolis, Santo Antônio de Lisboa",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-73m-com-2-quartos-sendo-1-suite-em-santo-antonio-de-lisboa-1152743181
"Apartamento com 3 dormitórios à venda, 91 m² por R$ 1.440.000,00 - Trindade - Florianópoli",R$ 1.440.000,91 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,,Condomínio R$ 850,19,"Hoje, 13:42",Profissional,"Florianópolis, Trindade",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-91-m-por-r-1-440-000-00-trindade-florianopoli-1012639208
Apartamento para venda,R$ 125.000,10 metros quadrados,Apartamento À venda,2 quartos,,1 banheiro,,,19,"Hoje, 13:42",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-1077888469
Apartamento 02 Quartos 01 Vaga Descoberta  em Kobrasol - São José - SC,R$ 351.900,56 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 300,IPTU R$ 400,19,"Hoje, 13:41",Profissional,"São José, Kobrasol",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-02-quartos-01-vaga-descoberta-em-kobrasol-sao-jose-sc-1050128856
Florianopolis - Apartamento Padrão - Cacupe,R$ 840.000,80 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,19,"Hoje, 13:41",Profissional,"Florianópolis, Balneário",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-cacupe-1102490316
"Apartamento para Venda em Florianópolis, Centro, 1 dormitório, 1 banheiro, 1 vaga",R$ 375.000,40 metros quadrados,Apartamento À venda,1 quarto,1 banheiro,1 vaga de garagem,Condomínio R$ 671,IPTU R$ 1.353,19,"Hoje, 13:41",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-centro-1-dormitorio-1-banheiro-1-vaga-1132300908
"Apartamento para Venda em Florianópolis, Capoeiras, 3 dormitórios, 1 suíte, 2 banheiros, 2",R$ 830.000,85 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 550,IPTU R$ 1.000,19,"Hoje, 13:41",Profissional,"Florianópolis, Capoeiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-florianopolis-capoeiras-3-dormitorios-1-suite-2-banheiros-2-935571498
"Apartamento no residência Norte Paradise  com 2 dorm e 61m, Ingleses do Rio Vermelho",R$ 508.540,61 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 400,IPTU R$ 1.300,19,"Hoje, 13:40",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-no-residencia-norte-paradise-com-2-dorm-e-61m-ingleses-do-rio-vermelho-1152742065
"Casa para Venda em Imbituba, Roça Grande, 2 dormitórios, 1 banheiro, 1 vaga",R$ 185.000,150 metros quadrados,Casa À venda,2 quartos,1 banheiro,1 vaga de garagem,,,19,"Hoje, 13:40",Profissional,Imbituba,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-imbituba-roca-grande-2-dormitorios-1-banheiro-1-vaga-1152741908
Apartamento para venda tem 70 metros quadrados com 2 quartos,R$ 560.000,70 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 600,IPTU R$ 800,19,"Hoje, 13:39",Profissional,"Florianópolis, Canto",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-tem-70-metros-quadrados-com-2-quartos-1148155713
Apartamento para venda possui 65 metros quadrados com 3 quartos em Serraria - São José - S,R$ 220.000,65 metros quadrados,Apartamento À venda,3 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 341,IPTU R$ 600,19,"Hoje, 13:39",Profissional,"São José, Serraria",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-possui-65-metros-quadrados-com-3-quartos-em-serraria-sao-jose-s-1124905877
"Apartamento com 2 dormitórios à venda, 79 m² por R$ 699.000,00 - Kobrasol - São José/SC",R$ 699.000,79 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 657,IPTU R$ 541,19,"Hoje, 13:39",Profissional,"São José, Kobrasol",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-79-m-por-r-699-000-00-kobrasol-sao-jose-sc-1139097620
"Apartamento com 2 dormitórios à venda, 63 m² por R$ 380.000,00 - Campinas - São José/SC",R$ 380.000,64 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 359,IPTU R$ 120,19,"Hoje, 13:39",Profissional,"São José, Campinas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-63-m-por-r-380-000-00-campinas-sao-jose-sc-1124260464
LINDA CASA À 100 METROS DO MAR COM PISCINA - PALHOÇA,R$ 890.000,214 metros quadrados,Casa À venda,4 quartos,4 banheiros,2 vagas de garagem,,IPTU R$ 1.200,19,"Hoje, 13:39",Profissional,"Palhoça, Praia de Fora",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/linda-casa-100-metros-do-mar-com-piscina-palhoca-1132327731
Casa para venda possui 170 metros quadrados com 3 quartos em Serraria - São José - SC,R$ 620.000,170 metros quadrados,Casa À venda,3 quartos,2 banheiros,5 ou mais vagas de garagem,,IPTU R$ 10,19,"Hoje, 13:39",Profissional,"São José, Serraria",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-possui-170-metros-quadrados-com-3-quartos-em-serraria-sao-jose-sc-1140994297
FLORIANóPOLIS - Casa Padrão - Capoeiras,R$ 1.680.000,334 metros quadrados,Casa À venda,3 quartos,5 ou mais banheiros,4 vagas de garagem,,IPTU R$ 257,19,"Hoje, 13:39",Profissional,"Florianópolis, Capoeiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-capoeiras-972332783
