NOME,VALOR,AREA,CATEGORIA,QUARTOS,BANHEIROS,VAGAS,CONDOMINIO,IPTU,IMAGENS,DATA_ANUNCIO,PROFISSIONAL,LOCALIZACAO,link
"Casa à venda, 138 m² por R$ 1.590.000,00 - Campeche - Florianópolis/SC",R$ 1.590.000,138 metros quadrados,Casa À venda,3 quartos,2 banheiros,2 vagas de garagem,,,14,"Hoje, 15:41",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-a-venda-138-m-por-r-1-590-000-00-campeche-florianopolis-sc-1073923049
Florianópolis - Apartamento Padrão - Campeche,R$ 1.800.000,150 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,17,"Hoje, 15:40",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-campeche-1078281202
"Apartamento amplo, novo, diferenciado, com duas suítes e sacada com churrasqueira próximo ",R$ 600.000,140 metros quadrados,Apartamento À venda,3 quartos,3 banheiros,1 vaga de garagem,Condomínio R$ 500,IPTU R$ 1.000,20,"Hoje, 15:40",Profissional,"São José, Ipiranga",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-amplo-novo-diferenciado-com-duas-suites-e-sacada-com-churrasqueira-proximo-1133332842
CRICIÚMA - Casa Padrão - RECANTO VERDE,R$ 276.000,125 metros quadrados,Casa À venda,3 quartos,1 banheiro,1 vaga de garagem,,,15,"Hoje, 15:40",Profissional,"Criciúma, Recanto Verde",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/criciuma-casa-padrao-recanto-verde-992365181
"Apartamento com 4 dormitórios à venda, 259 m² por R$ 4.500.000,00 - Centro - Florianópolis",R$ 4.500.000,259 metros quadrados,Apartamento À venda,4 quartos,5 ou mais banheiros,3 vagas de garagem,Condomínio R$ 2.471,IPTU R$ 11.770,20,"Hoje, 15:40",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-4-dormitorios-a-venda-259-m-por-r-4-500-000-00-centro-florianopolis-996111234
FLORIANóPOLIS - Apartamento Padrão - Trindade,R$ 1.036.414,78 metros quadrados,Apartamento À venda,2 quartos,3 banheiros,2 vagas de garagem,,,20,"Hoje, 15:40",Profissional,"Florianópolis, Trindade",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-trindade-972627295
Apartamento NOVO para venda com 58m² com 2 dormitórios no Centro de Santo Amaro da Imperat,R$ 217.000,58 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,,,10,"Hoje, 15:40",Profissional,Santo Amaro da Imperatriz,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-novo-para-venda-com-58m-com-2-dormitorios-no-centro-de-santo-amaro-da-imperat-1035268669
"casa a venda, a 10 metros da praia em Governador Celso Ramos",R$ 1.200.000,224 metros quadrados,Casa À venda,3 quartos,3 banheiros,2 vagas de garagem,,,15,"Hoje, 15:40",Profissional,Governador Celso Ramos,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-a-venda-a-10-metros-da-praia-em-governador-celso-ramos-1109777999
FLORIANóPOLIS - Apartamento Padrão - Carvoeira,R$ 533.492,39 metros quadrados,Apartamento À venda,1 quarto,1 banheiro,1 vaga de garagem,,,11,"Hoje, 15:40",Profissional,"Florianópolis, Carvoeira",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-carvoeira-958058224
CRICIÚMA - Apartamento Padrão - MICHEL,R$ 593.000,97 metros quadrados,Apartamento À venda,3 quartos,1 banheiro,1 vaga de garagem,,,19,"Hoje, 15:40",Profissional,"Criciúma, Michel",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/criciuma-apartamento-padrao-michel-992364934
"Apartamento com 3 dormitórios à venda, 110 m² por R$ 1.090.000,00 - Centro - Florianópolis",R$ 1.090.000,110 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 1.392,IPTU R$ 251,15,"Hoje, 15:40",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-110-m-por-r-1-090-000-00-centro-florianopolis-1124327094
"Casa Residencial com 1 quarto à venda por R$ 314000.00, 40.00 m2 - SAO JOAO DO RIO VERMELH",R$ 314.000,40 metros quadrados,Casa À venda,1 quarto,1 banheiro,1 vaga de garagem,,,15,"Hoje, 15:39",Profissional,"Florianópolis, São João do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-residencial-com-1-quarto-a-venda-por-r-314000-00-40-00-m2-sao-joao-do-rio-vermelh-1118048743
"Apartamento com 2 quartos à venda por R$ 340000.00, 58.00 m2 - INGLESES DO RIO VERMELHO - ",R$ 340.000,58 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,,,20,"Hoje, 15:39",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-quartos-a-venda-por-r-340000-00-58-00-m2-ingleses-do-rio-vermelho-1005428566
DUPLEX - CANASVIEIRAS - SC,R$ 1.736.000,117 metros quadrados,Apartamento À venda,1 quarto,2 banheiros,2 vagas de garagem,Condomínio R$ 550,IPTU R$ 2.000,20,"Hoje, 15:38",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/duplex-canasvieiras-sc-1056113013
Apartamento à venda no Marechal Hermes bairro Estreito - Florianópolis/SC,R$ 1.552.450,108 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,,,20,"Hoje, 15:38",Profissional,"Florianópolis, Estreito",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-marechal-hermes-bairro-estreito-florianopolis-sc-1089825481
"Apartamento com 3 quartos à venda por R$ 1100000.00, 108.00 m2 - INGLESES DO RIO VERMELHO ",R$ 1.100.000,108 metros quadrados,Apartamento À venda,3 quartos,3 banheiros,2 vagas de garagem,,Condomínio R$ 600,20,"Hoje, 15:38",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-3-quartos-a-venda-por-r-1100000-00-108-00-m2-ingleses-do-rio-vermelho-1005423224
Apartamento duas suítes mobiliado a venda em Jurerê,R$ 1.100.000,73 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 500,IPTU R$ 2.000,20,"Hoje, 15:37",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-duas-suites-mobiliado-a-venda-em-jurere-1059965551
Oferta.Sobrados dois dorm. com suítes-Garopaba-Bairro Ambrósio.,R$ 580.000,80 metros quadrados,Casa À venda,2 quartos,1 banheiro,1 vaga de garagem,,,8,"Hoje, 15:37",Profissional,Garopaba,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/oferta-sobrados-dois-dorm-com-suites-garopaba-bairro-ambrosio-992217953
"Casa com 2 suítes  à venda, 124 m² por R$ 719.000 - Cachoeira do Bom Jesus",R$ 719.000,124 metros quadrados,Casa À venda,2 quartos,3 banheiros,2 vagas de garagem,,,14,"Hoje, 15:37",Profissional,"Florianópolis, Cachoeira do Bom Jesus",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-2-suites-a-venda-124-m-por-r-719-000-cachoeira-do-bom-jesus-1054740434
Oportunidade - Sobrado Três dorm. Centro-Garopaba-Piscina-Alto padrão,R$ 1.380.000,168 metros quadrados,Casa À venda,3 quartos,,3 banheiros,,,19,"Hoje, 15:37",Profissional,Garopaba,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/oportunidade-sobrado-tres-dorm-centro-garopaba-piscina-alto-padrao-1108147943
"APARTAMENTO NOVO, ESTREITO, 3 QUARTOS (1 SUÍTE), VISTA MAR, VAGA DE GARAGEM PARA 2 CARROS!",R$ 695.000,84 metros quadrados,Apartamento À venda,3 quartos,1 banheiro,2 vagas de garagem,,,20,"Hoje, 15:37",Profissional,"Florianópolis, Capoeiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-novo-estreito-3-quartos-1-suite-vista-mar-vaga-de-garagem-para-2-carros-1037509907
AMPLO APARTAMENTO VISTA MAR,R$ 530.000,110 metros quadrados,Apartamento À venda,3 quartos,1 banheiro,1 vaga de garagem,,Condomínio R$ 600,20,"Hoje, 15:37",Profissional,"Palhoça, Ponte do Imaruim",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/amplo-apartamento-vista-mar-992114098
Apartamento para aluguel e venda tem 135 metros quadrados com 3 quartos...,R$ 1.750.000,135 metros quadrados,Apartamento À venda,3 quartos,4 banheiros,2 vagas de garagem,Condomínio R$ 900,IPTU R$ 3.500,20,"Hoje, 15:37",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-e-venda-tem-135-metros-quadrados-com-3-quartos-991765420
"Lindo Apartamento Em Campinas, São José/SC.",R$ 750.000,111 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 562,IPTU R$ 75,20,"Hoje, 15:37",Profissional,"São José, Campinas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/lindo-apartamento-em-campinas-sao-jose-sc-1077343419
"Casa com 4 dormitórios à venda, 1100 m² por R$ 18.900.000,00 - Cacupé - Florianópolis/SC",R$ 18.900.000,1100 metros quadrados,Casa À venda,4 quartos,5 ou mais banheiros,5 ou mais vagas de garagem,,Condomínio R$ 2.500,20,"Hoje, 15:37",Profissional,"Florianópolis, Cacupé",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-4-dormitorios-a-venda-1100-m-por-r-18-900-000-00-cacupe-florianopolis-sc-992124562
Sobrado com 2 suítes e terraço no Jardim Rio Vermelho - Escritura Pública.,R$ 769.000,187 metros quadrados,Casa À venda,2 quartos,3 banheiros,2 vagas de garagem,,IPTU R$ 800,20,"Hoje, 15:37",Profissional,"Florianópolis, São João do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-com-2-suites-e-terraco-no-jardim-rio-vermelho-escritura-publica-1069896885
Apartamento a venda no paradisíaco bairro Bom abrigo,R$ 894.000,104 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,,Condomínio R$ 720,20,"Hoje, 15:37",Profissional,"Florianópolis, Bom Abrigo",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-paradisiaco-bairro-bom-abrigo-1087836123
"Casa 4 dormitórios, Cond. Parque da Pedra, Pedra Branca, Palhoça.",R$ 2.700.000,350 metros quadrados,Casa À venda,4 quartos,4 banheiros,2 vagas de garagem,,Condomínio R$ 500,20,"Hoje, 15:37",Profissional,"Palhoça, Pedra Branca",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-4-dormitorios-cond-parque-da-pedra-pedra-branca-palhoca-1113007876
Governador Celso Ramos - Apartamento Padrão - Palmas,R$ 900.000,76 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,,,11,"Hoje, 15:36",Profissional,Governador Celso Ramos,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/governador-celso-ramos-apartamento-padrao-palmas-1115874177
FLORIANóPOLIS - Casa Padrão - Ingleses do Rio Vermelho,R$ 1.300.000,207 metros quadrados,Casa À venda,3 quartos,3 banheiros,2 vagas de garagem,,IPTU R$ 1.860,20,"Hoje, 15:36",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-ingleses-do-rio-vermelho-960165128
Cobertura Alto Padrão - Alugada,R$ 5.990.000,469 metros quadrados,Apartamento À venda,4 quartos,5 ou mais banheiros,4 vagas de garagem,Condomínio R$ 2.917,IPTU R$ 11.713,20,"Hoje, 15:36",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-alto-padrao-alugada-962664783
FLORIANóPOLIS - Casa Padrão - São João do Rio Vermelho,R$ 1.380.000,112 metros quadrados,Casa À venda,4 quartos,1 banheiro,4 vagas de garagem,,,20,"Hoje, 15:36",Profissional,"Florianópolis, São João do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-sao-joao-do-rio-vermelho-1035048326
Apartamento a venda no Ed. Edson Gaidzinski,R$ 785.000,127 metros quadrados,Apartamento À venda,3 quartos,3 banheiros,2 vagas de garagem,Condomínio R$ 1.100,IPTU R$ 180,20,"Hoje, 15:35",Profissional,"Florianópolis, Carvoeira",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-ed-edson-gaidzinski-1085200668
Duplex c/ 3 Dorm.- Ingleses do Rio Vermelho,R$ 727.367,97 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 1,IPTU R$ 1,10,"Hoje, 15:34",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/duplex-c-3-dorm-ingleses-do-rio-vermelho-1121638964
"Apartamento à venda, 3 dormitórios, sendo 1 Suíte e 2 Demi Suíte, centro, Florianópolis",R$ 1.678.000,116 metros quadrados,Apartamento À venda,3 quartos,4 banheiros,3 vagas de garagem,Condomínio R$ 1.200,IPTU R$ 3.000,20,"Hoje, 15:34",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-3-dormitorios-sendo-1-suite-e-2-demi-suite-centro-florianopolis-987416581
Apartamento c/ 2 Dorm.- Ingleses do Rio Vermelho,R$ 1.540.000,96 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 1.500,IPTU R$ 1.300,20,"Hoje, 15:34",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-c-2-dorm-ingleses-do-rio-vermelho-1122125058
Imbituba - Casa Padrão - Paes Leme,R$ 1.350.000,127 metros quadrados,Casa À venda,3 quartos,3 banheiros,3 vagas de garagem,,,20,"Hoje, 15:34",Profissional,Imbituba,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/imbituba-casa-padrao-paes-leme-1121916486
Florianopolis - Casa Padrão - Jurere Internacional,R$ 4.450.000,780 metros quadrados,Casa À venda,5 ou mais quartos,5 ou mais banheiros,5 ou mais vagas de garagem,,,20,"Hoje, 15:33",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-jurere-internacional-1121697219
apartamento - Ingleses - Florianópolis,R$ 690.000,84 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 600,IPTU R$ 1.200,20,"Hoje, 15:33",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-ingleses-florianopolis-1090638439
Lindas Casas de condomínio  400 m2 com 3 suites Canto da Lagoa Florianópolis SC,R$ 3.987.509,400 metros quadrados,Casa À venda,3 quartos,4 banheiros,2 vagas de garagem,Condomínio R$ 1,IPTU R$ 1,20,"Hoje, 15:33",Profissional,"Florianópolis, Lagoa da Conceição",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/lindas-casas-de-condominio-400-m2-com-3-suites-canto-da-lagoa-florianopolis-sc-1046316907
FLORIANóPOLIS - Apartamento Padrão - Campeche,R$ 511.050,41 metros quadrados,Apartamento À venda,1 quarto,1 banheiro,1 vaga de garagem,,,20,"Hoje, 15:33",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-campeche-1109777620
"Apartamento Duplex com 1 dormitório à venda por R$ 780.000,00 - Campeche - Florianópolis/S",R$ 780.000,43 metros quadrados,Apartamento À venda,1 quarto,2 banheiros,1 vaga de garagem,,,4,"Hoje, 15:33",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-duplex-com-1-dormitorio-a-venda-por-r-780-000-00-campeche-florianopolis-s-977527042
"Apartamento com 2 dormitórios à venda por R$ 168.000,00 - Urussanguinha - Araranguá/SC",R$ 168.000,70 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,,,20,"Hoje, 15:33",Profissional,"Araranguá, Urussanguinha",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-por-r-168-000-00-urussanguinha-ararangua-sc-1077754791
Sobrado para venda tem 239 metros quadrados com 3 quartos em Canasvieiras - Florianópolis ,R$ 1.800.000,239 metros quadrados,Casa À venda,3 quartos,5 ou mais banheiros,4 vagas de garagem,Condomínio R$ 1,IPTU R$ 1,20,"Hoje, 15:33",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-para-venda-tem-239-metros-quadrados-com-3-quartos-em-canasvieiras-florianopolis-1051552041
"Lançamento Apartamento com 2 dormitórios a venda, 54 m² Nova Palhoça SC",R$ 225.000,54 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,,,12,"Hoje, 15:33",Profissional,"Palhoça, Nova Palhoça",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/lancamento-apartamento-com-2-dormitorios-a-venda-54-m-nova-palhoca-sc-1077680663
Ingleses Excelente Apartamento para Investimento!,R$ 389.400,55 metros quadrados,Apartamento À venda,1 quarto,1 banheiro,1 vaga de garagem,,,10,"Hoje, 15:32",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/ingleses-excelente-apartamento-para-investimento-1142884119
Apartamento 96m² - 3 dormitórios (1 suíte) - Pagani,R$ 495.000,96 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 420,IPTU R$ 800,20,"Hoje, 15:32",Profissional,"Palhoça, Pagani",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-96m-3-dormitorios-1-suite-pagani-1056051576
Apartamento 3 dormitórios a venda em Barreiros,R$ 380.000,84 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 400,IPTU R$ 800,12,"Hoje, 15:32",Profissional,"São José, Barreiros",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-3-dormitorios-a-venda-em-barreiros-1027971101
SãO JOSé - Apartamento Padrão - Bela Vista,R$ 431.841,69 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,20,"Hoje, 15:32",Profissional,"São José, Bela Vista",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-apartamento-padrao-bela-vista-1027818543
Casa para venda possui 50 metros quadrados com 2 quartos em Bela Vista - Palhoça - SC,R$ 220.000,50 metros quadrados,Casa À venda,2 quartos,1 banheiro,2 vagas de garagem,,IPTU R$ 450,18,"Hoje, 15:30",Profissional,"Palhoça, Bela Vista",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-possui-50-metros-quadrados-com-2-quartos-em-bela-vista-palhoca-sc-1065606250
Sobrado para venda possui 84 metros quadrados com 2 suites,R$ 275.000,84 metros quadrados,Casa À venda,2 quartos,3 banheiros,2 vagas de garagem,,IPTU R$ 400,20,"Hoje, 15:30",Profissional,"São José, Forquilhas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-para-venda-possui-84-metros-quadrados-com-2-suites-1060245466
"Apartamento com 2 dormitórios à venda, 98 m² por R$ 640.000,00 - Centro - Florianópolis/SC",R$ 640.000,98 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,Condomínio R$ 398,15,"Hoje, 15:30",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-98-m-por-r-640-000-00-centro-florianopolis-sc-1107701929
Apartamento para venda tem 83 metros quadrados com 3 quartos em Canto - Florianópolis - SC,R$ 770.000,83 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 800,IPTU R$ 1.500,19,"Hoje, 15:30",Profissional,"Florianópolis, Canto",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-tem-83-metros-quadrados-com-3-quartos-em-canto-florianopolis-sc-1120297938
Edifício Dolomiti,R$ 1.119.350,157 metros quadrados,Apartamento À venda,3 quartos,1 banheiro,1 vaga de garagem,,,18,"Hoje, 15:30",Profissional,"Criciúma, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/edificio-dolomiti-1073561033
OFERTA Apartamento de dois dormitórios com suíte semi mobiliado no Balneário Estreito,R$ 650.000,70 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 499,IPTU R$ 900,14,"Hoje, 15:29",Profissional,"Florianópolis, Balneário",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/oferta-apartamento-de-dois-dormitorios-com-suite-semi-mobiliado-no-balneario-estreito-1101633338
"Pré Lançamento! Casa a venda, com 3 dormitórios. Campeche, Florianópolis/SC.",R$ 1.300.000,139 metros quadrados,Casa À venda,3 quartos,3 banheiros,1 vaga de garagem,,,10,"Hoje, 15:29",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/pre-lancamento-casa-a-venda-com-3-dormitorios-campeche-florianopolis-sc-1066888712
"Lindo Sobrado de 3 quartos à venda, Campeche, Florianópolis, SC",R$ 1.498.000,120 metros quadrados,Casa À venda,3 quartos,3 banheiros,2 vagas de garagem,,,7,"Hoje, 15:29",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/lindo-sobrado-de-3-quartos-a-venda-campeche-florianopolis-sc-1051796397
Casa Venda 175 m² 3 quartos em Ribeirão da Ilha - Florianópolis - SC,R$ 1.560.000,175 metros quadrados,Casa À venda,3 quartos,3 banheiros,2 vagas de garagem,,,20,"Hoje, 15:29",Profissional,"Florianópolis, Ribeirão da Ilha",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-venda-175-m-3-quartos-em-ribeirao-da-ilha-florianopolis-sc-1081533953
Apartamento 03 Quartos Sendo 01 Suite 02 Vagas 01 Hobby Box em Barreiros - São José - SC,R$ 529.000,94 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 559,IPTU R$ 900,18,"Hoje, 15:28",Profissional,"São José, Barreiros",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-03-quartos-sendo-01-suite-02-vagas-01-hobby-box-em-barreiros-sao-jose-sc-1009015453
APTO DE 03 DORMITÓRIOS - PRÓXIMO AO BEIRAMAR SHOPPING,R$ 850.000,110 metros quadrados,Apartamento À venda,3 quartos,3 banheiros,1 vaga de garagem,,,20,"Hoje, 15:28",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apto-de-03-dormitorios-proximo-ao-beiramar-shopping-1093139085
"Casa para Venda em Palhoça, Barra do Aririú, 2 dormitórios, 2 banheiros, 1 vaga",R$ 285.000,58 metros quadrados,Casa À venda,2 quartos,2 banheiros,1 vaga de garagem,,IPTU R$ 100,14,"Hoje, 15:28",Profissional,"Palhoça, Barra do Aririú",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-palhoca-barra-do-aririu-2-dormitorios-2-banheiros-1-vaga-1135561625
"Sobrado para Venda em Palhoça, Bela Vista, 3 dormitórios, 1 suíte, 3 banheiros, 1 vaga",R$ 570.000,117 metros quadrados,Casa À venda,3 quartos,3 banheiros,1 vaga de garagem,,,16,"Hoje, 15:28",Profissional,"Palhoça, Bela Vista",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-para-venda-em-palhoca-bela-vista-3-dormitorios-1-suite-3-banheiros-1-vaga-1074740578
FLORIANóPOLIS - Apartamento Padrão - Itacorubi,R$ 1.730.000,101 metros quadrados,Apartamento À venda,3 quartos,3 banheiros,2 vagas de garagem,,,20,"Hoje, 15:28",Profissional,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-itacorubi-1099484577
FLORIANóPOLIS - Casa Padrão - Rio Tavares,R$ 2.900.000,323 metros quadrados,Casa À venda,5 ou mais quartos,5 ou mais banheiros,5 ou mais vagas de garagem,,,5,"Hoje, 15:28",Profissional,"Florianópolis, Rio Tavares",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-rio-tavares-995085164
"Casa para Venda em Palhoça, São Sebastião, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga",R$ 450.000,70 metros quadrados,Casa À venda,2 quartos,2 banheiros,1 vaga de garagem,,,19,"Hoje, 15:27",Profissional,"Palhoça, São Sebastião",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-palhoca-sao-sebastiao-2-dormitorios-1-suite-2-banheiros-1-vaga-995285459
"Apartamento com 2 suítes, 1 vaga de garagem na melhor localização de Coqueiros!",R$ 805.000,74 metros quadrados,Apartamento À venda,2 quartos,3 banheiros,1 vaga de garagem,,,7,"Hoje, 15:26",Profissional,"Florianópolis, Coqueiros",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-suites-1-vaga-de-garagem-na-melhor-localizacao-de-coqueiros-1081649011
"Apartamento à Venda, Vargem Grande, Florianópolis, SC",R$ 349.900,55 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 240,IPTU R$ 75,20,"Hoje, 15:25",Profissional,"Florianópolis, Vargem Grande",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-vargem-grande-florianopolis-sc-1067160994
Apartamento estudio no centro de Florianópolis com 2 suítes,R$ 1.450.000,79 metros quadrados,Apartamento À venda,2 quartos,3 banheiros,2 vagas de garagem,Condomínio R$ 591,IPTU R$ 224,20,"Hoje, 15:25",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-estudio-no-centro-de-florianopolis-com-2-suites-940746795
Apartamento à venda no bairro Centro - Antônio Carlos/SC,R$ 245.000,64 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,2 vagas de garagem,Condomínio R$ 1,IPTU R$ 1,16,"Hoje, 15:24",Profissional,Antônio Carlos,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-bairro-centro-antonio-carlos-sc-1020884883
Apartamento à venda no bairro Ingleses Norte - Florianópolis/SC,R$ 780.000,90 metros quadrados,Apartamento À venda,2 quartos,3 banheiros,1 vaga de garagem,Condomínio R$ 450,IPTU R$ 1.700,19,"Hoje, 15:24",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-bairro-ingleses-norte-florianopolis-sc-1107192166
