NOME,VALOR,AREA,CATEGORIA,QUARTOS,BANHEIROS,VAGAS,CONDOMINIO,IPTU,IMAGENS,DATA_ANUNCIO,PROFISSIONAL,LOCALIZACAO,link
Apartamento 2 dormitórios mobiliado,R$ 185.000,52 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,IPTU R$ 250,Condomínio R$ 300,10,"Hoje, 11:58",Profissional,"Palhoça, Bela Vista",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-2-dormitorios-mobiliado-938031473
"Casa para Venda em São José, Forquilhas, 2 dormitórios, 2 suítes, 3 banheiros, 1 vaga",R$ 299.900,83 metros quadrados,Casa À venda,2 quartos,3 banheiros,1 vaga de garagem,Condomínio R$ 50,,17,"Hoje, 11:58",Profissional,"São José, Forquilhas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-sao-jose-forquilhas-2-dormitorios-2-suites-3-banheiros-1-vaga-923748790
"Casa para Venda em São José, Serraria, 3 dormitórios, 2 banheiros, 1 vaga",R$ 492.000,360 metros quadrados,Casa À venda,3 quartos,2 banheiros,1 vaga de garagem,IPTU R$ 144,,20,"Hoje, 11:58",Profissional,"São José, Serraria",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-sao-jose-serraria-3-dormitorios-2-banheiros-1-vaga-976282364
Casa 3 dormitórios pé na areia sendo 1 suíte a venda no Centro de São José SC,R$ 760.000,150 metros quadrados,Casa À venda,3 quartos,1 banheiro,3 vagas de garagem,,,20,"Hoje, 11:58",Profissional,"São José, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-3-dormitorios-pe-na-areia-sendo-1-suite-a-venda-no-centro-de-sao-jose-sc-983292089
"Apartamento 2 suítes à Venda no Estreito, Florianópolis, Residencial Naval",R$ 745.000,73 metros quadrados,Apartamento À venda,2 quartos,3 banheiros,1 vaga de garagem,,,16,"Hoje, 11:58",Profissional,"Florianópolis, Estreito",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-2-suites-a-venda-no-estreito-florianopolis-residencial-naval-983291230
Casa para venda com 129 metros quadrados com 3 quartos em Campeche - Florianópolis - SC,R$ 900.000,129 metros quadrados,Casa À venda,3 quartos,2 banheiros,1 vaga de garagem,,,20,"Hoje, 11:58",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-com-129-metros-quadrados-com-3-quartos-em-campeche-florianopolis-sc-1129983381
Apartamento à venda no bairro Barreiros - São José/SC,R$ 590.000,82 metros quadrados,Apartamento À venda,3 quartos,1 banheiro,1 vaga de garagem,IPTU R$ 650,Condomínio R$ 320,18,"Hoje, 11:58",Profissional,"São José, Barreiros",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-bairro-barreiros-sao-jose-sc-1091550787
Casa com amplo terreno no Rio Tavares - Florianópolis SC,R$ 1.400.000,150 metros quadrados,Casa À venda,2 quartos,2 banheiros,3 vagas de garagem,IPTU R$ 854,,20,"Hoje, 11:58",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-amplo-terreno-no-rio-tavares-florianopolis-sc-1001435065
Apartamento para venda possui 50 metros quadrados com 2 quartos em Guarda do Cubatão - Pal,R$ 180.000,50 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,,,17,"Hoje, 11:58",Profissional,"Palhoça, Guarda do Cubatão",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-possui-50-metros-quadrados-com-2-quartos-em-guarda-do-cubatao-pal-1142342251
Florianópolis - Casa Padrão - Córrego Grande,R$ 2.430.000,500 metros quadrados,Casa À venda,5 ou mais quartos,1 banheiro,5 ou mais vagas de garagem,IPTU R$ 10,,13,"Hoje, 11:56",Profissional,"Florianópolis, Córrego Grande",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-corrego-grande-995647456
Próximo ao Parque Linear Córrego Grande Ótimo apto com 3 dorm.+ dependência empregada,R$ 870.000,111 metros quadrados,Apartamento À venda,3 quartos,3 banheiros,2 vagas de garagem,IPTU R$ 1.721,Condomínio R$ 948,20,"Hoje, 11:56",Profissional,"Florianópolis, Córrego Grande",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/proximo-ao-parque-linear-corrego-grande-otimo-apto-com-3-dorm-dependencia-empregada-995467243
"Apartamento à venda, 65 m² por R$ 375.000,00 - Barreiros - São José/SC",R$ 375.000,65 metros quadrados,Apartamento À venda,1 quarto,1 banheiro,1 vaga de garagem,,,14,"Hoje, 11:56",Profissional,"São José, Barreiros",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-65-m-por-r-375-000-00-barreiros-sao-jose-sc-1028778398
"Casa Residencial com 3 quartos à venda por R$ 280000.00, 50.00 m2 - INGLESES DO RIO VERMEL",R$ 280.000,50 metros quadrados,Casa À venda,3 quartos,1 banheiro,1 vaga de garagem,,,12,"Hoje, 11:56",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-residencial-com-3-quartos-a-venda-por-r-280000-00-50-00-m2-ingleses-do-rio-vermel-1005426929
"Apartamento com 2 quartos à venda por R$ 610000.00, 65.49 m2 - CANASVIEIRAS - FLORIANOPOLI",R$ 610.000,65 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 450,,12,"Hoje, 11:56",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-quartos-a-venda-por-r-610000-00-65-49-m2-canasvieiras-florianopoli-1062703548
"Apartamento com 2 quartos à venda por R$ 400000.00, 130.00 m2 - INGLESES DO RIO VERMELHO -",R$ 400.000,130 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 206,,20,"Hoje, 11:56",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-2-quartos-a-venda-por-r-400000-00-130-00-m2-ingleses-do-rio-vermelho-1005459859
"Lindo Apartamento 133 m2 vista mar permanente, 3 quartos em João Paulo - Florianópolis - S",R$ 1.682.856,133 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,IPTU R$ 1,Condomínio R$ 1,20,"Hoje, 11:56",Profissional,"Florianópolis, João Paulo",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/lindo-apartamento-133-m2-vista-mar-permanente-3-quartos-em-joao-paulo-florianopolis-s-996782842
"Casa Residencial com 3 quartos à venda por R$ 745000.00, 141.00 m2 - INGLESES DO RIO VERME",R$ 745.000,141 metros quadrados,Casa À venda,3 quartos,2 banheiros,1 vaga de garagem,,,20,"Hoje, 11:56",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-residencial-com-3-quartos-a-venda-por-r-745000-00-141-00-m2-ingleses-do-rio-verme-1005417810
FLORIANóPOLIS - Apartamento Padrão - Itacorubi,R$ 827.537,76 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 400,,20,"Hoje, 11:55",Profissional,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-itacorubi-1064592832
"Apartamento com 3 dormitórios à venda, 182 m² por R$ 3.250.000,00 - Novo Campeche - Floria",R$ 3.250.000,182 metros quadrados,Apartamento À venda,3 quartos,4 banheiros,2 vagas de garagem,IPTU R$ 3.000,Condomínio R$ 1.800,20,"Hoje, 11:54",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-3-dormitorios-a-venda-182-m-por-r-3-250-000-00-novo-campeche-floria-993088747
"Apartamento Duplex com 2 dormitórios à venda, 77 m² por R$ 1.121.192,02 - Campeche - Flori",R$ 1.121.192,77 metros quadrados,Apartamento À venda,2 quartos,3 banheiros,1 vaga de garagem,IPTU R$ 1.206.735,,11,"Hoje, 11:54",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-duplex-com-2-dormitorios-a-venda-77-m-por-r-1-121-192-02-campeche-flori-1123764317
FLORIANóPOLIS - Apartamento Padrão - Vargem Do Bom Jesus,R$ 405.000,61 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,IPTU R$ 850,Condomínio R$ 400,20,"Hoje, 11:54",Profissional,"Florianópolis, Vargem do Bom Jesus",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-vargem-do-bom-jesus-1057856719
Apartamento com 64 metros quadrados de área privativa  - centro  - Florianópolis - SC,R$ 465.000,64 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,IPTU R$ 900,Condomínio R$ 552,13,"Hoje, 11:53",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-64-metros-quadrados-de-area-privativa-centro-florianopolis-sc-1138414073
Cobertura Campeche - Florianópolis - SC,R$ 3.900.000,199 metros quadrados,Apartamento À venda,3 quartos,3 banheiros,2 vagas de garagem,IPTU R$ 2.680,Condomínio R$ 1.450,20,"Hoje, 11:53",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-campeche-florianopolis-sc-1109971119
Apartamento  - Florianópolis - SC,R$ 995.000,70 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,2 vagas de garagem,IPTU R$ 1.400,Condomínio R$ 430,20,"Hoje, 11:53",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-florianopolis-sc-929777523
Casa - Palhoça SC,R$ 1.500.000,120 metros quadrados,Casa À venda,3 quartos,1 banheiro,1 vaga de garagem,IPTU R$ 650,,4,"Hoje, 11:53",Profissional,"Palhoça, Ponte do Imaruim",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-palhoca-sc-986271861
Apartamento Padrão para Venda em Itacorubi Florianópolis-SC - 615,R$ 1.350.000,113 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,IPTU R$ 1.615,Condomínio R$ 1.000,20,"Hoje, 11:53",Profissional,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-padrao-para-venda-em-itacorubi-florianopolis-sc-615-1087548876
"Casa com 3 dormitórios à venda, 97 m² por R$ 485.000,00 - Vale Verde - Palhoça/SC",R$ 485.000,97 metros quadrados,Casa À venda,3 quartos,2 banheiros,2 vagas de garagem,,,20,"Hoje, 11:52",Profissional,"Palhoça, Bela Vista",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-3-dormitorios-a-venda-97-m-por-r-485-000-00-vale-verde-palhoca-sc-1138145663
Governador Celso Ramos - Apartamento Padrão - Praia Grande,R$ 1.100.000,220 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,,,20,"Hoje, 11:52",Profissional,Governador Celso Ramos,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/governador-celso-ramos-apartamento-padrao-praia-grande-1115898817
"Capoeiras | Apartamento 3 quartos, sendo 2 suites",R$ 849.000,110 metros quadrados,Apartamento À venda,3 quartos,5 ou mais banheiros,2 vagas de garagem,Condomínio R$ 680,,20,"Hoje, 11:52",Profissional,"Florianópolis, Capoeiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/capoeiras-apartamento-3-quartos-sendo-2-suites-1097023440
Casa no João Paulo - Florianópolis - SC,R$ 3.900.000,456 metros quadrados,Casa À venda,5 ou mais quartos,5 ou mais banheiros,4 vagas de garagem,IPTU R$ 300,,20,"Hoje, 11:52",Profissional,"Florianópolis, João Paulo",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-no-joao-paulo-florianopolis-sc-1096487049
"APARTAMENTO RESIDENCIAL em SÃO JOSÉ - SC, KOBRASOL",R$ 649.000,79 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,,,12,"Hoje, 11:52",Profissional,"São José, Kobrasol",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-residencial-em-sao-jose-sc-kobrasol-1057450543
Cobertura com linda VISTA MAR no JOÃO PAULO!,R$ 3.900.000,233 metros quadrados,Apartamento À venda,2 quartos,3 banheiros,3 vagas de garagem,IPTU R$ 3.900,Condomínio R$ 1.400,18,"Hoje, 11:52",Profissional,"Florianópolis, João Paulo",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-com-linda-vista-mar-no-joao-paulo-1051954652
Casa à venda em Daniela - Florianópolis - SC,R$ 910.000,134 metros quadrados,Casa À venda,3 quartos,2 banheiros,2 vagas de garagem,IPTU R$ 150,,20,"Hoje, 11:52",Profissional,"Florianópolis, Daniela",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-a-venda-em-daniela-florianopolis-sc-1131485452
Apartamento a venda  Condômino  Recanto dos pássaros Praia do Rosa  ,R$ 128.000,56 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 280,,15,"Hoje, 11:52",Profissional,"Biguaçu, Praia João Rosa",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-condomino-recanto-dos-passaros-praia-do-rosa-1142339654
OFERTA Apartamento de três dormitórios com suíte mobiliado no Estreito andar alto vista ma,R$ 760.000,78 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,3 vagas de garagem,IPTU R$ 1.200,Condomínio R$ 499,20,"Hoje, 11:51",Profissional,"Florianópolis, Estreito",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/oferta-apartamento-de-tres-dormitorios-com-suite-mobiliado-no-estreito-andar-alto-vista-ma-1119414149
Sobrado com 2 dormitórios e lavabo no Bairro Serraria em São José,R$ 300.000,73 metros quadrados,Casa À venda,2 quartos,2 banheiros,1 vaga de garagem,,,6,"Hoje, 11:51",Profissional,"São José, Serraria",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-com-2-dormitorios-e-lavabo-no-bairro-serraria-em-sao-jose-937313858
SAO JOSE - Casa Padrão - Praia Comprida,R$ 1.050.000,216 metros quadrados,Casa À venda,5 ou mais quartos,,2 banheiros,IPTU R$ 560,,20,"Hoje, 11:51",Profissional,"São José, Praia Comprida",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-casa-padrao-praia-comprida-1041975015
Casa para venda possui 48 metros quadrados com 2 quartos em Jardim Ultramar - Balneário Ga,R$ 125.000,48 metros quadrados,Casa À venda,2 quartos,,1 banheiro,,,3,"Hoje, 11:50",Profissional,Balneário Gaivota,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-possui-48-metros-quadrados-com-2-quartos-em-jardim-ultramar-balneario-ga-1139650657
Excelente Apto com 03 Suítes no  Bassano Del Grappa  Campinas São José,R$ 1.170.213,112 metros quadrados,Apartamento À venda,3 quartos,4 banheiros,2 vagas de garagem,IPTU R$ 1.500,Condomínio R$ 480,20,"Hoje, 11:49",Profissional,"São José, Campinas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/excelente-apto-com-03-suites-no-bassano-del-grappa-campinas-sao-jose-1049657189
Sobrados no Aririú da Formiga - Palhoça - SC,R$ 440.000,96 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,8,"Hoje, 11:49",Profissional,"Palhoça, Aririú da Formiga",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrados-no-aririu-da-formiga-palhoca-sc-1097177728
Apartamento para venda possui 108 metros quadrados com 3 quartos em Centro - Florianópolis,R$ 2.230.000,108 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,3 vagas de garagem,IPTU R$ 205,Condomínio R$ 814,13,"Hoje, 11:49",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-possui-108-metros-quadrados-com-3-quartos-em-centro-florianopolis-1128240965
Apartamento Padrão para Venda em Campeche Florianópolis-SC - M 347,R$ 1.000.000,82 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,IPTU R$ 1.500,Condomínio R$ 450,20,"Hoje, 11:49",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-padrao-para-venda-em-campeche-florianopolis-sc-m-347-999581073
Térrea para venda tem 80 metros quadrados com 2 quartos em Encantada - Garopaba - SC,R$ 230.000,80 metros quadrados,Casa À venda,2 quartos,1 banheiro,2 vagas de garagem,,,9,"Hoje, 11:49",Profissional,Garopaba,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/terrea-para-venda-tem-80-metros-quadrados-com-2-quartos-em-encantada-garopaba-sc-1123635794
"Apartamento no Estrela do Mar Residence com 2 dorm e 62m, Campo d'Una - Imbituba",R$ 284.880,62 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,,,13,"Hoje, 11:48",Profissional,Imbituba,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-no-estrela-do-mar-residence-com-2-dorm-e-62m-campo-d-una-imbituba-1142338559
Apartamento para venda com 79 metros quadrados com 3 quartos em Campinas - São José - SC,R$ 330.000,79 metros quadrados,Apartamento À venda,3 quartos,1 banheiro,1 vaga de garagem,IPTU R$ 91,Condomínio R$ 420,19,"Hoje, 11:48",Profissional,"São José, Campinas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-com-79-metros-quadrados-com-3-quartos-em-campinas-sao-jose-sc-1135747467
Sobrado para venda possui 76 metros quadrados com 2 quartos em Forquilhas - São José - SC,R$ 319.000,76 metros quadrados,Casa À venda,2 quartos,1 banheiro,1 vaga de garagem,IPTU R$ 10,,17,"Hoje, 11:48",Profissional,"São José, Forquilhas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sobrado-para-venda-possui-76-metros-quadrados-com-2-quartos-em-forquilhas-sao-jose-sc-1124005906
"Casa para Venda em Biguaçu, Beira Rio, 3 dormitórios, 1 suíte, 3 banheiros, 2 vagas",R$ 787.000,150 metros quadrados,Casa À venda,3 quartos,3 banheiros,2 vagas de garagem,Condomínio R$ 360,,20,"Hoje, 11:48",Profissional,"Biguaçu, Beira Rio",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-biguacu-beira-rio-3-dormitorios-1-suite-3-banheiros-2-vagas-1079600397
BELVEDERE BEACH GARDEN | COBERTURA FRENTE MAR COM 02 DORM NOS INGLESES,R$ 1.941.000,147 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,2 vagas de garagem,,,19,"Hoje, 11:48",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/belvedere-beach-garden-cobertura-frente-mar-com-02-dorm-nos-ingleses-991361028
"Casa com 3 dorm e 80m, Ingleses do Rio Vermelho - Florianópolis",R$ 399.530,80 metros quadrados,Casa À venda,3 quartos,2 banheiros,2 vagas de garagem,IPTU R$ 1.100,,5,"Hoje, 11:48",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-3-dorm-e-80m-ingleses-do-rio-vermelho-florianopolis-1142338423
"Apartamento no Residencial Vivendas de Espanha com 3 dorm e 123m, Centro - Criciúma",R$ 749.410,123 metros quadrados,Apartamento À venda,3 quartos,3 banheiros,2 vagas de garagem,,,20,"Hoje, 11:48",Profissional,"Criciúma, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-no-residencial-vivendas-de-espanha-com-3-dorm-e-123m-centro-criciuma-1142338428
"Apartamento no Residencial Algarve com 3 dorm e 98m, Paes Leme - Imbituba",R$ 639.250,98 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,,,6,"Hoje, 11:47",Profissional,Imbituba,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-no-residencial-algarve-com-3-dorm-e-98m-paes-leme-imbituba-1142338214
"Casa com 3 dorm e 700m, Ingleses do Rio Vermelho - Florianópolis",R$ 949.620,700 metros quadrados,Casa À venda,3 quartos,2 banheiros,3 vagas de garagem,IPTU R$ 1,Condomínio R$ 1,20,"Hoje, 11:47",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-3-dorm-e-700m-ingleses-do-rio-vermelho-florianopolis-1142338183
Apartamento 2 quartos em Palmas,R$ 890.000,79 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,1 vaga de garagem,,,20,"Hoje, 11:47",Profissional,Governador Celso Ramos,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-2-quartos-em-palmas-1138033586
Apartamento mobiliado de frente rua 3 quartos mobiliado.,R$ 820.000,77 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,,,12,"Hoje, 11:47",Profissional,Governador Celso Ramos,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-mobiliado-de-frente-rua-3-quartos-mobiliado-1125784689
Casa para venda tem 320 metros quadrados com 4 quartos em Coloninha - Florianópolis - SC,R$ 1.200.000,320 metros quadrados,Casa À venda,4 quartos,5 ou mais banheiros,4 vagas de garagem,IPTU R$ 1.700,,3,"Hoje, 11:47",Profissional,"Florianópolis, Coloninha",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-tem-320-metros-quadrados-com-4-quartos-em-coloninha-florianopolis-sc-1023611833
Apartamento para venda com 3 dormitórios no Córrego Grande em Florianópolis SC,R$ 600.000,98 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,IPTU R$ 960,Condomínio R$ 785,20,"Hoje, 11:47",Profissional,"Florianópolis, Córrego Grande",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-com-3-dormitorios-no-corrego-grande-em-florianopolis-sc-1078148189
Florianopolis - Apartamento Padrão - Canasvieiras,R$ 2.673.706,128 metros quadrados,Apartamento À venda,3 quartos,4 banheiros,2 vagas de garagem,Condomínio R$ 800,,20,"Hoje, 11:46",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-canasvieiras-989507165
Apartamento para venda em Jurerê,R$ 1.548.000,114 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,,,17,"Hoje, 11:46",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-em-jurere-990781749
Apartamento - Padrão - Venda - Itacorubi - Florianópolis - SC,R$ 860.000,77 metros quadrados,Apartamento À venda,2 quartos,2 banheiros,2 vagas de garagem,IPTU R$ 120,Condomínio R$ 556,20,"Hoje, 11:44",Profissional,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-padrao-venda-itacorubi-florianopolis-sc-1123671511
"Vendo Apt° 103 do Bloco 6 no Res. Alameda das Flores, Bairro Mina União, Criciúma. ",R$ 129.900,46025 metros quadrados,Apartamento À venda,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 260,,15,"Hoje, 11:43",,"Criciúma, Mina União",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/vendo-apt-103-do-bloco-6-no-res-alameda-das-flores-bairro-mina-uniao-criciuma-1119123524
Apartamento para venda tem 93 metros quadrados com 3 quartos em Itacorubi - Florianópolis ,R$ 850.000,93 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 720,,20,"Hoje, 11:43",Profissional,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-tem-93-metros-quadrados-com-3-quartos-em-itacorubi-florianopolis-1142336816
Apartamento para venda tem 118 metros quadrados com 4 quartos em Itacorubi - Florianópolis,R$ 880.000,120 metros quadrados,Apartamento À venda,4 quartos,3 banheiros,1 vaga de garagem,IPTU R$ 100,Condomínio R$ 900,20,"Hoje, 11:43",Profissional,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-venda-tem-118-metros-quadrados-com-4-quartos-em-itacorubi-florianopolis-1034930109
"Cobertura para Venda em Florianópolis, Cachoeira do Bom Jesus, 3 dormitórios, 1 suíte, 2 b",R$ 1.498.000,126 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,2 vagas de garagem,IPTU R$ 5.000,Condomínio R$ 1.800,14,"Hoje, 11:43",Profissional,"Florianópolis, Cachoeira do Bom Jesus",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-para-venda-em-florianopolis-cachoeira-do-bom-jesus-3-dormitorios-1-suite-2-b-1114081307
Apartamento à venda no bairro Itacorubi - Florianópolis/SC,R$ 1.290.000,95 metros quadrados,Apartamento À venda,3 quartos,3 banheiros,2 vagas de garagem,IPTU R$ 1.386,Condomínio R$ 711,20,"Hoje, 11:42",Profissional,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-a-venda-no-bairro-itacorubi-florianopolis-sc-1107372277
FLORIANóPOLIS - Apartamento Padrão - Centro,R$ 1.400.000,123 metros quadrados,Apartamento À venda,2 quartos,3 banheiros,2 vagas de garagem,IPTU R$ 287,Condomínio R$ 888,20,"Hoje, 11:42",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-centro-1138296091
Casa Venda com  240 m² 4 quartos em Campeche á 100 m da praia- Florianópolis - SC,R$ 1.381.000,240 metros quadrados,Casa À venda,4 quartos,3 banheiros,4 vagas de garagem,,,20,"Hoje, 11:42",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-venda-com-240-m-4-quartos-em-campeche-a-100-m-da-praia-florianopolis-sc-1091906655
Apartamento Novo 3 quartos mobiliado na praia,R$ 1.059.000,82 metros quadrados,Apartamento À venda,3 quartos,2 banheiros,1 vaga de garagem,IPTU R$ 1.900,Condomínio R$ 425,12,"Hoje, 11:42",Profissional,Governador Celso Ramos,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-novo-3-quartos-mobiliado-na-praia-1107185476
"Casa com 2 dormitórios à venda, 98 m² por R$ 910.000,00 - Ferraz - Garopaba/SC",R$ 910.000,98 metros quadrados,Casa À venda,2 quartos,3 banheiros,2 vagas de garagem,,,20,"Hoje, 11:42",Profissional,Garopaba,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-2-dormitorios-a-venda-98-m-por-r-910-000-00-ferraz-garopaba-sc-1029144159
"Casa para Venda em Florianópolis, Ingleses do Rio Vermelho, 3 dormitórios, 1 suíte, 2 banh",R$ 350.000,110 metros quadrados,Casa À venda,3 quartos,2 banheiros,2 vagas de garagem,IPTU R$ 1.200,Condomínio R$ 1,3,"Hoje, 11:42",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-venda-em-florianopolis-ingleses-do-rio-vermelho-3-dormitorios-1-suite-2-banh-1057282436
