NOME,VALOR,AREA,CATEGORIA,QUARTOS,BANHEIROS,VAGAS,CONDOMINIO,IPTU,IMAGENS,DATA_ANUNCIO,PROFISSIONAL,LOCALIZACAO,link
"CASA COMERCIAL NA TRINDADE, EM FLORIANOPOLIS",R$ 7.500,160 metros quadrados,Casa para alugar,5 ou mais quartos,5 ou mais banheiros,4 vagas de garagem,,IPTU R$ 381,16,"31 de jan, 20:25",Profissional,"Florianópolis, Trindade",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-comercial-na-trindade-em-florianopolis-1141068068
STUDIO NOVO / PRIMEIRA LOCAÇÃO / ESTACIONAMENTO,R$ 1.200,30 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,,,6,"31 de jan, 20:18",Profissional,"Florianópolis, Capoeiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/studio-novo-primeira-locacao-estacionamento-1133656276
2 QUARTOS 1 STE - MOBILIADO - COND CLUB - SPA,R$ 890,82 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,,,20,"31 de jan, 20:18",Profissional,Governador Celso Ramos,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/2-quartos-1-ste-mobiliado-cond-club-spa-1052469736
"Casa com 1 dormitório para alugar, 50 m² por R$ 1.750,00/mês - Cacupé - Florianópolis/SC",R$ 1.750,50 metros quadrados,Casa para alugar,1 quarto,1 banheiro,1 vaga de garagem,,,11,"31 de jan, 20:17",Profissional,"Florianópolis, Cacupé",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-1-dormitorio-para-alugar-50-m-por-r-1-750-00-mes-cacupe-florianopolis-sc-1134453073
"APARTAMENTO RESIDENCIAL em FLORIANÓPOLIS - SC, CANASVIEIRAS",R$ 450,85 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,,,19,"31 de jan, 20:15",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-residencial-em-florianopolis-sc-canasvieiras-994836038
CASA RESIDENCIAL 2 QUARTOS NO BAIRRO AREIAS EM SÃO JOSÉ,R$ 1.350,59 metros quadrados,Casa para alugar,2 quartos,1 banheiro,1 vaga de garagem,,IPTU R$ 131,,"31 de jan, 20:13",Profissional,"São José, Areias",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-residencial-2-quartos-no-bairro-areias-em-sao-jose-1141062949
Aluguel Apto Mobiliado Centro Palhoça ,R$ 3.250,100 metros quadrados,Apartamento para alugar,3 quartos,3 banheiros,1 vaga de garagem,Condomínio R$ 454,IPTU R$ 45,20,"31 de jan, 20:12",,"Palhoça, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-apto-mobiliado-centro-palhoca-1141062827
"Casa com 3 dormitórios, 164 m² - venda por R$ 1.250.000,00 ou aluguel por R$ 9.612,00/mês ",R$ 8.900,164 metros quadrados,Casa para alugar,3 quartos,4 banheiros,3 vagas de garagem,,,20,"31 de jan, 20:10",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-3-dormitorios-164-m-venda-por-r-1-250-000-00-ou-aluguel-por-r-9-612-00-mes-1141062450
Apartamento 3 dormitórios no bairro Itacurubi em Florianópolis,R$ 3.200,81 metros quadrados,Apartamento para alugar,3 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 1.454,IPTU R$ 143,,"31 de jan, 20:08",Profissional,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-3-dormitorios-no-bairro-itacurubi-em-florianopolis-1141061837
Apartamento mobiliado no bairro carvoeira em florianópolis.,R$ 1.800,41 metros quadrados,Apartamento para alugar,1 quarto,,1 banheiro,Condomínio R$ 450,IPTU R$ 88,1,"31 de jan, 20:04",Profissional,"Florianópolis, Carvoeira",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-mobiliado-no-bairro-carvoeira-em-florianopolis-1141060499
Apartamento duplex no bairro ingleses em florianópolis,R$ 2.800,85 metros quadrados,Apartamento para alugar,2 quartos,3 banheiros,2 vagas de garagem,Condomínio R$ 400,IPTU R$ 226,,"31 de jan, 20:04",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-duplex-no-bairro-ingleses-em-florianopolis-1141060480
EXCELENTE APARTAMENTO NO BAIRRO AGRONOMICA EM FLORIANÓPOLIS,R$ 2.900,112 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,Condomínio R$ 915,IPTU R$ 182,,"31 de jan, 20:03",Profissional,"Florianópolis, Agronômica",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/excelente-apartamento-no-bairro-agronomica-em-florianopolis-1141060469
Casa para aluguel e venda tem 1000 metros quadrados com 6 quartos..,R$ 55.000,1000 metros quadrados,Casa para alugar,5 ou mais quartos,5 ou mais banheiros,5 ou mais vagas de garagem,,IPTU R$ 10.000,20,"31 de jan, 20:02",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-aluguel-e-venda-tem-1000-metros-quadrados-com-6-quartos-991765216
"Casa para locação de temporada, Jurerê Internacional",R$ 2.800,280 metros quadrados,Casa para alugar,4 quartos,5 ou mais banheiros,2 vagas de garagem,,,19,"31 de jan, 20:02",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-locacao-de-temporada-jurere-internacional-985998468
Casa Comercial no Centro de Biguaçu,R$ 4.200,3 banheiros,Casa para alugar,300 metros quadrados,,,,IPTU R$ 170,12,"31 de jan, 20:01",Profissional,"Biguaçu, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-comercial-no-centro-de-biguacu-1141059818
"Apartamento De 3 Quarto, Bairro Serraria, Em São José/SC",R$ 2.270,65 metros quadrados,Apartamento para alugar,3 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 383,IPTU R$ 56,,"31 de jan, 20:00",Profissional,"São José, Serraria",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-3-quarto-bairro-serraria-em-sao-jose-sc-1141059591
Florianopolis - Apartamento Padrão - Centro,R$ 2.200,80 metros quadrados,Apartamento para alugar,2 quartos,,1 banheiro,Condomínio R$ 631,IPTU R$ 251,13,"31 de jan, 19:56",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-centro-1122787880
"APARTAMENTO RESIDENCIAL em FLORIANÓPOLIS - SC, CAMPECHE",R$ 5.000,80 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 750,IPTU R$ 112,18,"31 de jan, 19:50",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-residencial-em-florianopolis-sc-campeche-1141054270
"Cobertura duplex a venda na Praia Brava, 3 suites todas com vista para o mar, na quadra da",R$ 780,123 metros quadrados,Apartamento para alugar,3 quartos,4 banheiros,1 vaga de garagem,Condomínio R$ 800,IPTU R$ 980,20,"31 de jan, 19:45",Profissional,"Florianópolis, Praia Brava",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-duplex-a-venda-na-praia-brava-3-suites-todas-com-vista-para-o-mar-na-quadra-da-1005189015
Casa para aluguel possui 700 metros quadrados com 4 quartos,R$ 3.500,700 metros quadrados,Casa para alugar,5 ou mais quartos,5 ou mais banheiros,5 ou mais vagas de garagem,,,20,"31 de jan, 19:43",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-para-aluguel-possui-700-metros-quadrados-com-4-quartos-989144444
Aluguel mensal (Março a Novembro) - Daniela,R$ 2.800,35 metros quadrados,Apartamento para alugar,1 quarto,,1 banheiro,,,10,"31 de jan, 19:41",,"Florianópolis, Daniela",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-mensal-marco-a-novembro-daniela-1141051974
Florianópolis - Apartamento Padrão - Capoeiras,R$ 3.850,75 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 820,IPTU R$ 206,20,"31 de jan, 19:41",Profissional,"Florianópolis, Capoeiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-capoeiras-1141051954
Cobertura com vista mar mobiliada,R$ 1.850,88 metros quadrados,Apartamento para alugar,2 quartos,,1 banheiro,,IPTU R$ 68,12,"31 de jan, 19:41",,"Florianópolis, Jardim Atlântico",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/cobertura-com-vista-mar-mobiliada-1141051849
FLORIANóPOLIS - Casa Padrão - Estreito,R$ 10.000,1 banheiro,Casa para alugar,717 metros quadrados,,,,IPTU R$ 548,20,"31 de jan, 19:40",Profissional,"Florianópolis, Estreito",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-estreito-1101791641
Casa duplex alto padrão Anual 500 metros d a praia dos ingleses e próximo ao centrinho.,R$ 2.750,80 metros quadrados,Casa para alugar,2 quartos,2 banheiros,1 vaga de garagem,,,18,"31 de jan, 19:31",,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-duplex-alto-padrao-anual-500-metros-d-a-praia-dos-ingleses-e-proximo-ao-centrinho-1138486229
FLORIANóPOLIS - Apartamento Padrão - Jardim Atlântico,R$ 5.885,101 metros quadrados,Apartamento para alugar,3 quartos,2 banheiros,2 vagas de garagem,Condomínio R$ 685,IPTU R$ 185,15,"31 de jan, 19:30",Profissional,"Florianópolis, Jardim Atlântico",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-jardim-atlantico-1077523878
"APARTAMENTO RESIDENCIAL em FLORIANÓPOLIS - SC, INGLESES DO RIO VERMELHO",R$ 500,80 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,,,10,"31 de jan, 19:23",Profissional,"Florianópolis, Ingleses do Rio Vermelho",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-residencial-em-florianopolis-sc-ingleses-do-rio-vermelho-1132096319
Temporada - Lindo Apto 2 quartos na beira do mar em Canasvieiras,R$ 820,83 metros quadrados,Apartamento para alugar,2 quartos,,1 banheiro,,,20,"31 de jan, 19:22",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/temporada-lindo-apto-2-quartos-na-beira-do-mar-em-canasvieiras-1073778859
VENDO ótima oportunidade! De frente mar e Aluguel temporada! De frente para a praia de Can,R$ 490,48 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,,,15,"31 de jan, 19:19",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/vendo-otima-oportunidade-de-frente-mar-e-aluguel-temporada-de-frente-para-a-praia-de-can-994937091
"Aluguel de Temporada! Casa de 05 suítes, a 50m do mar.",R$ 4.000,350 metros quadrados,Casa para alugar,5 ou mais quartos,4 banheiros,5 ou mais vagas de garagem,,,20,"31 de jan, 19:17",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-de-temporada-casa-de-05-suites-a-50m-do-mar-1057467219
Florianópolis - Apartamento - Trindade,R$ 1.280,22 metros quadrados,Apartamento para alugar,1 quarto,,1 banheiro,,IPTU R$ 21,8,"31 de jan, 19:16",Profissional,"Florianópolis, Trindade",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-trindade-1078304215
Quarto individual em Campinas S.J.,R$ 600,,,,,,,,8,"31 de jan, 19:16",,"São José, Campinas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/quarto-individual-em-campinas-s-j-1141040551
"Casa com 3 dormitórios para alugar, 150 m² por R$ 2.000/mês - Morro dos Conventos - Araran",R$ 2.000,150 metros quadrados,Casa para alugar,3 quartos,1 banheiro,1 vaga de garagem,,,20,"31 de jan, 19:11",Profissional,"Araranguá, Morro dos Conventos",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-com-3-dormitorios-para-alugar-150-m-por-r-2-000-mes-morro-dos-conventos-araran-1098626485
Palhoça - Apartamento Padrão - Aririú da Formiga,R$ 1.500,70 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,,,,"31 de jan, 19:07",Profissional,"Palhoça, Aririú da Formiga",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/palhoca-apartamento-padrao-aririu-da-formiga-1141038475
"Imovel com 3 quartos para aluguel de temporada,  com acesso direto pela passarela em frent",R$ 890,110 metros quadrados,Casa para alugar,3 quartos,2 banheiros,2 vagas de garagem,,,20,"31 de jan, 19:04",Profissional,Garopaba,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/imovel-com-3-quartos-para-aluguel-de-temporada-com-acesso-direto-pela-passarela-em-frent-941630478
"João Paulo | Casa 4 quartos, sendo 4 suites",R$ 15.000,600 metros quadrados,Casa para alugar,4 quartos,5 ou mais banheiros,5 ou mais vagas de garagem,,,20,"31 de jan, 18:59",Profissional,"Florianópolis, João Paulo",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/joao-paulo-casa-4-quartos-sendo-4-suites-1002511868
Casa de 2 quartos para alugar no bairro Barra Do Aririu,R$ 2.200,50 metros quadrados,Casa para alugar,2 quartos,1 banheiro,1 vaga de garagem,,IPTU R$ 25,16,"31 de jan, 18:58",Profissional,"Palhoça, Barra do Aririú",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-de-2-quartos-para-alugar-no-bairro-barra-do-aririu-1141036169
SãO JOSé - Apartamento Padrão - Barreiros,R$ 2.500,75 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 362,IPTU R$ 69,20,"31 de jan, 18:53",Profissional,"São José, Barreiros",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-apartamento-padrao-barreiros-1141032506
SãO JOSé - Apartamento Padrão - Barreiros,R$ 2.500,75 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 362,IPTU R$ 69,20,"31 de jan, 18:53",Profissional,"São José, Barreiros",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-apartamento-padrao-barreiros-1141032506
FLORIANóPOLIS - Apartamento Padrão - Capoeiras,R$ 2.800,91 metros quadrados,Apartamento para alugar,3 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 398,IPTU R$ 53,18,"31 de jan, 18:50",Profissional,"Florianópolis, Capoeiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-capoeiras-1141031289
Apto 302m2 Espetacular Agronômica,R$ 7.000,302 metros quadrados,Apartamento para alugar,4 quartos,5 ou mais banheiros,3 vagas de garagem,Condomínio R$ 2.840,IPTU R$ 815,19,"31 de jan, 18:50",Profissional,"Florianópolis, Agronômica",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apto-302m2-espetacular-agronomica-1118520160
FLORIANóPOLIS - Kitchenette/Conjugados - Trindade,R$ 1.500,20 metros quadrados,Apartamento para alugar,1 quarto,,1 banheiro,,,20,"31 de jan, 18:49",Profissional,"Florianópolis, Trindade",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-kitchenette-conjugados-trindade-1028201391
SUÍTES em pequena pousada para Locação de temporada,R$ 500,40 metros quadrados,Apartamento para alugar,5 ou mais quartos,5 ou mais banheiros,4 vagas de garagem,,,20,"31 de jan, 18:49",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/suites-em-pequena-pousada-para-locacao-de-temporada-1108184909
SãO JOSé - Apartamento Padrão - Campinas,R$ 2.400,77 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,Condomínio R$ 405,IPTU R$ 77,20,"31 de jan, 18:44",Profissional,"São José, Campinas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-apartamento-padrao-campinas-1132328485
Locação Casa Resid. GAROPABA SC Brasil,R$ 400,25 metros quadrados,Casa para alugar,2 quartos,1 banheiro,2 vagas de garagem,,,,"31 de jan, 18:39",Profissional,Garopaba,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/locacao-casa-resid-garopaba-sc-brasil-1055540004
Lindo apto 2 dorm no Campeche - Florianópolis - SC,R$ 2.700,40 metros quadrados,Apartamento para alugar,1 quarto,,1 banheiro,,Condomínio R$ 100,12,"31 de jan, 18:37",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/lindo-apto-2-dorm-no-campeche-florianopolis-sc-1141025172
Aluguel por diária,R$ 700,52 metros quadrados,Apartamento para alugar,1 quarto,,1 banheiro,,,12,"31 de jan, 18:36",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-por-diaria-1091190806
"LOCAÇÃO ANUAL - EXCELENTE apartamento VISTA MAR no João Paulo de 3 suítes e 3 vagas, resid",R$ 9.000,156 metros quadrados,Apartamento para alugar,3 quartos,4 banheiros,3 vagas de garagem,Condomínio R$ 1.620,IPTU R$ 350,20,"31 de jan, 18:23",Profissional,"Florianópolis, João Paulo",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/locacao-anual-excelente-apartamento-vista-mar-no-joao-paulo-de-3-suites-e-3-vagas-resid-1141021529
FLORIANóPOLIS - Casa Padrão - Lagoa da Conceição,R$ 4.500,124 metros quadrados,Casa para alugar,4 quartos,5 ou mais banheiros,2 vagas de garagem,,,20,"31 de jan, 18:21",Profissional,"Florianópolis, Lagoa da Conceição",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-lagoa-da-conceicao-1134895203
"CASA TEMPORADA em FLORIANÓPOLIS - SC, CAMPECHE",R$ 800,200 metros quadrados,Casa para alugar,2 quartos,2 banheiros,4 vagas de garagem,,,20,"31 de jan, 18:11",Profissional,"Florianópolis, Campeche",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-temporada-em-florianopolis-sc-campeche-1107337291
Apartamento - Palhoça SC,R$ 2.000,48 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,,,12,"31 de jan, 18:07",Profissional,"Palhoça, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-palhoca-sc-1135472636
Excelente  apartamento Duplex localizado no bairro Centro da Cidade de Florianópolis.,R$ 6.900,156 metros quadrados,Apartamento para alugar,3 quartos,3 banheiros,2 vagas de garagem,Condomínio R$ 1.177,IPTU R$ 486,20,"31 de jan, 18:00",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/excelente-apartamento-duplex-localizado-no-bairro-centro-da-cidade-de-florianopolis-1091027286
SãO JOSé - Apartamento Padrão - AReias,R$ 1.700,58 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 285,IPTU R$ 46,20,"31 de jan, 17:59",Profissional,"São José, Areias",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/sao-jose-apartamento-padrao-areias-1141011977
FLORIANóPOLIS - Casa Padrão - Capoeiras,R$ 1.800,54 metros quadrados,Casa para alugar,2 quartos,,2 banheiros,,,13,"31 de jan, 17:58",Profissional,"Florianópolis, Capoeiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-casa-padrao-capoeiras-1141011729
Alugo kitnete mobiliada,R$ 600,30 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,,,8,"31 de jan, 17:54",,"Biguaçu, Boa Vista",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-kitnete-mobiliada-1141007965
ROYAL RESIDENCE CANASVIEIRAS,R$ 250,75 metros quadrados,Apartamento para alugar,2 quartos,2 banheiros,1 vaga de garagem,,,20,"31 de jan, 17:52",Profissional,"Florianópolis, Canasvieiras",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/royal-residence-canasvieiras-995263892
MELHOR CUSTO BENEFÍCIO DE JURERE,R$ 1.000,300 metros quadrados,Casa para alugar,5 ou mais quartos,4 banheiros,2 vagas de garagem,,,20,"31 de jan, 17:52",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/melhor-custo-beneficio-de-jurere-995264527
Apartamento de 2 quartos com Jardim,R$ 2.500,50 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,,,11,"31 de jan, 17:45",,"Florianópolis, Lagoa da Conceição",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-2-quartos-com-jardim-1141005336
Alugar quarto ,R$ 750,,,,,,,,3,"31 de jan, 17:44",,"Palhoça, Guarda do Cubatão",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugar-quarto-1141005108
"Apartamento com 1 quarto para alugar por R$ 2100.00, 56.27 m2 - JURERE - FLORIANOPOLIS/SC",R$ 2.100,56 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,Condomínio R$ 360,IPTU R$ 146,10,"31 de jan, 17:44",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-com-1-quarto-para-alugar-por-r-2100-00-56-27-m2-jurere-florianopolis-sc-1136341490
Ultima unidade Lagoa da Conceição (Canto da Lagoa),R$ 1.280,1 banheiro,Apartamento para alugar,1 quarto,,,,,13,"31 de jan, 17:44",,"Florianópolis, Lagoa da Conceição",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/ultima-unidade-lagoa-da-conceicao-canto-da-lagoa-1141004846
Casa Alvenaria para Aluguel em Morrinhos Garopaba-SC - 180,R$ 2.250,420 metros quadrados,Casa para alugar,4 quartos,4 banheiros,3 vagas de garagem,,,20,"31 de jan, 17:41",Profissional,Garopaba,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-alvenaria-para-aluguel-em-morrinhos-garopaba-sc-180-943615990
Alugo app pra no máximo um casal ,R$ 750.000,20 metros quadrados,Casa para alugar,1 quarto,1 banheiro,1 vaga de garagem,,,,"31 de jan, 17:31",,"São José, Colônia Santana",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-app-pra-no-maximo-um-casal-1140998189
"APARTAMENTO TEMPORADA em Florianópolis - SC, Ponta das  Canas",R$ 290,40 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,,,20,"31 de jan, 17:28",Profissional,"Florianópolis, Ponta das Canas",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-temporada-em-florianopolis-sc-ponta-das-canas-921860809
Alugo meia água três peças e o banheiro ,R$ 700,1 banheiro,Casa para alugar,2 quartos,,,,,6,"31 de jan, 17:27",,"Palhoça, Barra do Aririú",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-meia-agua-tres-pecas-e-o-banheiro-1140997066
Apartamento de 3 quartos para alugar no bairro Itacorubi,R$ 3.800,82 metros quadrados,Apartamento para alugar,3 quartos,2 banheiros,1 vaga de garagem,,Condomínio R$ 650,20,"31 de jan, 17:26",Profissional,"Florianópolis, Itacorubi",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-3-quartos-para-alugar-no-bairro-itacorubi-1140996796
Casa de condomínio para aluguel tem 400 metros quadrados com 3 quartos..,R$ 19.000,400 metros quadrados,Casa para alugar,3 quartos,4 banheiros,2 vagas de garagem,Condomínio R$ 1.300,IPTU R$ 300,20,"31 de jan, 17:18",Profissional,"Florianópolis, Jurerê",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-de-condominio-para-aluguel-tem-400-metros-quadrados-com-3-quartos-1140992584
FLORIANóPOLIS - Apartamento Padrão - Centro,R$ 3.200,145 metros quadrados,Apartamento para alugar,3 quartos,3 banheiros,1 vaga de garagem,Condomínio R$ 970,IPTU R$ 160,20,"31 de jan, 17:13",Profissional,"Florianópolis, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-centro-1115735388
Apartamento para aluguel e venda tem 135 metros quadrados com 3 quartos...,R$ 18.000,135 metros quadrados,Apartamento para alugar,3 quartos,5 ou mais banheiros,2 vagas de garagem,Condomínio R$ 900,IPTU R$ 3.500,20,"31 de jan, 17:12",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-para-aluguel-e-venda-tem-135-metros-quadrados-com-3-quartos-991765605
Aluguel de casa para temporada de praia,R$ 260,68 metros quadrados,Casa para alugar,2 quartos,,2 banheiros,,,15,"31 de jan, 17:11",,Balneário Arroio do Silva,https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-de-casa-para-temporada-de-praia-1140989106
Aluguel de Temporada! Belíssima casa de 04 suítes ao lado do Open Shopping,R$ 3.000,450 metros quadrados,Casa para alugar,4 quartos,5 ou mais banheiros,4 vagas de garagem,,,20,"31 de jan, 17:09",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/aluguel-de-temporada-belissima-casa-de-04-suites-ao-lado-do-open-shopping-926855823
Casa - Palhoça SC,R$ 8.000,160 metros quadrados,Casa para alugar,3 quartos,2 banheiros,1 vaga de garagem,,,19,"31 de jan, 17:07",Profissional,"Palhoça, Centro",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-palhoca-sc-1073536006
Alugo apartamento ,R$ 1.200,52 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 300,IPTU R$ 120,6,"31 de jan, 16:53",,"Palhoça, Passa Vinte",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/alugo-apartamento-1140980629
"Casa, 537 m² - venda por R$ 7.500.000,00 ou aluguel por R$ 42.600,00/mês - Jurerê Internac",R$ 40.000,537 metros quadrados,Casa para alugar,4 quartos,5 ou mais banheiros,5 ou mais vagas de garagem,,IPTU R$ 600,20,"31 de jan, 16:36",Profissional,"Florianópolis, Jurerê Internacional",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-537-m-venda-por-r-7-500-000-00-ou-aluguel-por-r-42-600-00-mes-jurere-internac-992124462
FLORIANóPOLIS - Apartamento Padrão - Cachoeira do Bom Jesus,R$ 1.600,42 metros quadrados,Apartamento para alugar,1 quarto,1 banheiro,1 vaga de garagem,Condomínio R$ 380,IPTU R$ 98,13,"31 de jan, 16:35",Profissional,"Florianópolis, Cachoeira do Bom Jesus",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/florianopolis-apartamento-padrao-cachoeira-do-bom-jesus-1135431601
Casa Frente Mar - locação mensal,R$ 5.500,2 vagas de garagem,Casa para alugar,3 quartos,,2 banheiros,,,3,"31 de jan, 16:31",,"Biguaçu, São Miguel (Guaporanga)",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/casa-frente-mar-locacao-mensal-1140969480
Apartamento de 02 quartos semi mobiliado na Rua Álvaro Catão,R$ 1.200,65 metros quadrados,Apartamento para alugar,2 quartos,1 banheiro,1 vaga de garagem,Condomínio R$ 270,IPTU R$ 111,11,"31 de jan, 16:27",Profissional,"Criciúma, Operária Nova",https://sc.olx.com.br/florianopolis-e-regiao/imoveis/apartamento-de-02-quartos-semi-mobiliado-na-rua-alvaro-catao-1137390605
